date, rr, since start
2021-01-11 06:36:13 +0000, 1018, 464850
2021-01-11 06:36:14 +0000, 936, 465786
2021-01-11 06:36:15 +0000, 849, 466635
2021-01-11 06:36:16 +0000, 802, 467437
2021-01-11 06:36:17 +0000, 813, 468250
2021-01-11 06:36:18 +0000, 969, 469219
2021-01-11 06:36:19 +0000, 1130, 470349
2021-01-11 06:36:20 +0000, 1158, 471507
2021-01-11 06:36:21 +0000, 1120, 472627
2021-01-11 06:36:22 +0000, 1103, 473730
2021-01-11 06:36:23 +0000, 1068, 474798
2021-01-11 06:36:24 +0000, 985, 475783
2021-01-11 06:36:25 +0000, 905, 476688
2021-01-11 06:36:26 +0000, 829, 477517
2021-01-11 06:36:26 +0000, 800, 478317
2021-01-11 06:36:27 +0000, 833, 479150
2021-01-11 06:36:28 +0000, 1006, 480156
2021-01-11 06:36:29 +0000, 1130, 481286
2021-01-11 06:36:30 +0000, 1136, 482422
2021-01-11 06:36:32 +0000, 1120, 483542
2021-01-11 06:36:33 +0000, 1087, 484629
2021-01-11 06:36:34 +0000, 1056, 485685
2021-01-11 06:36:35 +0000, 991, 486676
2021-01-11 06:36:36 +0000, 930, 487606
2021-01-11 06:36:36 +0000, 851, 488457
2021-01-11 06:36:37 +0000, 850, 489307
2021-01-11 06:36:38 +0000, 1014, 490321
2021-01-11 06:36:39 +0000, 1123, 491444
2021-01-11 06:36:40 +0000, 1145, 492589
2021-01-11 06:36:41 +0000, 1128, 493717
2021-01-11 06:36:43 +0000, 1093, 494810
2021-01-11 06:36:44 +0000, 1054, 495864
2021-01-11 06:36:45 +0000, 996, 496860
2021-01-11 06:36:45 +0000, 946, 497806
2021-01-11 06:36:46 +0000, 915, 498721
2021-01-11 06:36:47 +0000, 928, 499649
2021-01-11 06:36:48 +0000, 1066, 500715
2021-01-11 06:36:49 +0000, 1067, 501782
2021-01-11 06:36:50 +0000, 1031, 502813
2021-01-11 06:36:51 +0000, 943, 503756
2021-01-11 06:36:52 +0000, 1016, 504772
2021-01-11 06:36:53 +0000, 1064, 505836
2021-01-11 06:36:54 +0000, 1041, 506877
2021-01-11 06:36:55 +0000, 1075, 507952
2021-01-11 06:36:56 +0000, 1120, 509072
2021-01-11 06:36:58 +0000, 1121, 510193
2021-01-11 06:36:59 +0000, 1122, 511315
2021-01-11 06:37:00 +0000, 1101, 512416
2021-01-11 06:37:01 +0000, 1082, 513498
2021-01-11 06:37:02 +0000, 1106, 514604
2021-01-11 06:37:03 +0000, 1137, 515741
2021-01-11 06:37:04 +0000, 1148, 516889
2021-01-11 06:37:05 +0000, 1130, 518019
2021-01-11 06:37:06 +0000, 1148, 519167
2021-01-11 06:37:07 +0000, 1175, 520342
2021-01-11 06:37:09 +0000, 1190, 521532
2021-01-11 06:37:10 +0000, 1175, 522707
2021-01-11 06:37:11 +0000, 1129, 523836
2021-01-11 06:37:12 +0000, 1168, 525004
2021-01-11 06:37:13 +0000, 1184, 526188
2021-01-11 06:37:14 +0000, 1151, 527339
2021-01-11 06:37:15 +0000, 1141, 528480
2021-01-11 06:37:17 +0000, 1141, 529621
2021-01-11 06:37:18 +0000, 1191, 530812
2021-01-11 06:37:19 +0000, 1222, 532034
2021-01-11 06:37:20 +0000, 1210, 533244
2021-01-11 06:37:21 +0000, 1163, 534407
2021-01-11 06:37:22 +0000, 1116, 535523
2021-01-11 06:37:23 +0000, 1154, 536677
2021-01-11 06:37:25 +0000, 1201, 537878
2021-01-11 06:37:26 +0000, 1184, 539062
2021-01-11 06:37:27 +0000, 1157, 540219
2021-01-11 06:37:28 +0000, 1143, 541362
2021-01-11 06:37:29 +0000, 1160, 542522
2021-01-11 06:37:30 +0000, 1185, 543707
2021-01-11 06:37:31 +0000, 1170, 544877
2021-01-11 06:37:33 +0000, 1121, 545998
2021-01-11 06:37:34 +0000, 1130, 547128
2021-01-11 06:37:35 +0000, 1166, 548294
2021-01-11 06:37:36 +0000, 1203, 549497
2021-01-11 06:37:37 +0000, 1185, 550682
2021-01-11 06:37:38 +0000, 1194, 551876
2021-01-11 06:37:39 +0000, 1184, 553060
2021-01-11 06:37:41 +0000, 1164, 554224
2021-01-11 06:37:42 +0000, 1122, 555346
2021-01-11 06:37:43 +0000, 1077, 556423
2021-01-11 06:37:44 +0000, 1101, 557524
2021-01-11 06:37:45 +0000, 1103, 558627
2021-01-11 06:37:46 +0000, 1084, 559711
2021-01-11 06:37:47 +0000, 1075, 560786
2021-01-11 06:37:48 +0000, 1097, 561883
2021-01-11 06:37:49 +0000, 1143, 563026
2021-01-11 06:37:50 +0000, 1143, 564169
2021-01-11 06:37:51 +0000, 1092, 565261
2021-01-11 06:37:52 +0000, 1074, 566335
2021-01-11 06:37:53 +0000, 1114, 567449
2021-01-11 06:37:55 +0000, 1135, 568584
2021-01-11 06:37:56 +0000, 1103, 569687
2021-01-11 06:37:57 +0000, 1074, 570761
2021-01-11 06:37:58 +0000, 1102, 571863
2021-01-11 06:37:59 +0000, 1140, 573003
2021-01-11 06:38:00 +0000, 1120, 574123
2021-01-11 06:38:01 +0000, 1089, 575212
2021-01-11 06:38:02 +0000, 1116, 576328
2021-01-11 06:38:03 +0000, 1154, 577482
2021-01-11 06:38:04 +0000, 1129, 578611
2021-01-11 06:38:05 +0000, 1080, 579691
2021-01-11 06:38:07 +0000, 1132, 580823
2021-01-11 06:38:08 +0000, 1164, 581987
2021-01-11 06:38:09 +0000, 1126, 583113
2021-01-11 06:38:10 +0000, 1111, 584224
2021-01-11 06:38:11 +0000, 1173, 585397
2021-01-11 06:38:12 +0000, 1155, 586552
2021-01-11 06:38:13 +0000, 1108, 587660
2021-01-11 06:38:14 +0000, 1109, 588769
2021-01-11 06:38:15 +0000, 1177, 589946
2021-01-11 06:38:17 +0000, 1180, 591126
2021-01-11 06:38:18 +0000, 1086, 592212
2021-01-11 06:38:19 +0000, 1116, 593328
